Job Title,Job Company,Job Location,Salary Estimate,Company Rating,Company Rating Numbers,Company Size,Company Founded,Company Type,Company Industry,Company Sector,Company Revenue
Software Engineer 2,"Microsoft
4.4",Vancouver,CA$96K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
DevOps - CICD Engineer,SimplyAsk,Burnaby,CA$60K - CA$100K (Employer est.),-1,0,,,,,,
"Software Engineer All Levels, Front-end (Fleet)","Rivian Automotive
4.3",Vancouver,CA$107K - CA$124K (Glassdoor est.),"4.3
★★★★★",218,1001 to 5000 Employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
Software Engineer - C#/.Net,"Canalyst
3.3",Vancouver,CA$72K - CA$100K (Glassdoor est.),"3.3
★★★★★",8,51 to 200 Employees,,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Software Engineer,"Animal Logic
4.6",Vancouver,CA$99K - CA$130K (Employer est.),"4.6
★★★★★",38,501 to 1000 Employees,,Company - Private,Motion Picture Production & Distribution,Media,$100 to $500 million (USD)
Associate Software Engineer,"Broadridge
3.7",Vancouver,CA$77K - CA$86K (Glassdoor est.),"3.7
★★★★★",390,10000+ Employees,2007,Company - Public,Financial Transaction Processing,Finance,$5 to $10 billion (USD)
Senior Software Engineer - DevOps,"Calabrio
3.6",Vancouver,CA$73K - CA$121K (Glassdoor est.),"3.6
★★★★★",68,201 to 500 Employees,,Company - Private,Consulting,Business Services,$100 to $500 million (USD)
Senior Software Engineer,"Sierra Wireless
3.4",Richmond,CA$78K - CA$101K (Glassdoor est.),"3.4
★★★★★",22,1001 to 5000 Employees,1993,Company - Public,Telecommunications Manufacturing,Telecommunications,$500 million to $1 billion (USD)
Software Developer_Powertech,BC Hydro,Surrey,CA$82K - CA$195K (Glassdoor est.),"3.8
★★★★★",74,1001 to 5000 Employees,1961,Government,Energy,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD)
Senior .Net Engineer - Remote (Burnaby) - Full-Time,"CorGTA Inc.
5.0",Burnaby,CA$115K - CA$130K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
DevOps Engineer,Virtus Groups,Vancouver,CA$60K - CA$85K (Employer est.),-1,0,1 to 50 Employees,,Unknown,,,Unknown / Non-Applicable
"Associate Software Engineer, Scotia Digital (Remote Vancouver Hub)","Scotiabank
3.9",Vancouver,CA$67K - CA$109K (Glassdoor est.),"3.9
★★★★★",2211,10000+ Employees,1832,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Software Engineering: Full Time Opportunities Microsoft Leap,"Microsoft
4.4",Vancouver,CA$95K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Gameplay Software Engineer - FIFA,"Electronic Arts
4.1",Vancouver,CA$92K - CA$125K (Glassdoor est.),"4.1
★★★★★",950,5001 to 10000 Employees,1982,Company - Public,Video Games,Media,$2 to $5 billion (USD)
Software Engineer,POSTALONG TECHNOLOGY INC,Richmond,CA$48 Per Hour(Employer est.),-1,0,,,,,,
DevOps - CICD Engineer,SimplyAsk,Burnaby,CA$60K - CA$100K (Employer est.),-1,0,,,,,,
Software Engineer 2,"Microsoft
4.4",Vancouver,CA$96K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Presentation Software Engineer - FIFA,"Electronic Arts
4.1",Vancouver,CA$92K - CA$125K (Glassdoor est.),"4.1
★★★★★",950,5001 to 10000 Employees,1982,Company - Public,Video Games,Media,$2 to $5 billion (USD)
"Software Engineer All Levels, Front-end (Fleet)","Rivian Automotive
4.3",Vancouver,CA$107K - CA$124K (Glassdoor est.),"4.3
★★★★★",218,1001 to 5000 Employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
"Software Development Engineer, Payments Engineering Team","Amazon.com.ca, Inc.
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.8
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"developer, software","Ark Innovation Technology Inc
3.7",Vancouver,CA$42 Per Hour(Employer est.),"3.7
★★★★★",3105,10000+ Employees,1987,Company - Private,Telecommunications Services,Telecommunications,$10+ billion (USD)
Software Engineer,"Animal Logic
4.6",Vancouver,CA$99K - CA$130K (Employer est.),"4.6
★★★★★",38,501 to 1000 Employees,,Company - Private,Motion Picture Production & Distribution,Media,$100 to $500 million (USD)
"Software Engineer, New Service, EC2 Networking","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Software Developer_Powertech,BC Hydro,Surrey,CA$82K - CA$195K (Glassdoor est.),"3.8
★★★★★",74,1001 to 5000 Employees,1961,Government,Energy,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD)
Senior .Net Engineer - Remote (Burnaby) - Full-Time,"CorGTA Inc.
5.0",Burnaby,CA$115K - CA$130K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
DevOps Engineer,Virtus Groups,Vancouver,CA$60K - CA$85K (Employer est.),-1,0,1 to 50 Employees,,Unknown,,,Unknown / Non-Applicable
"Associate Software Engineer, Scotia Digital (Remote Vancouver Hub)","Scotiabank
3.9",Vancouver,CA$67K - CA$109K (Glassdoor est.),"3.9
★★★★★",2211,10000+ Employees,1832,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Software Engineering: Full Time Opportunities Microsoft Leap,"Microsoft
4.4",Vancouver,CA$95K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Gameplay Software Engineer - FIFA,"Electronic Arts
4.1",Vancouver,CA$92K - CA$125K (Glassdoor est.),"4.1
★★★★★",950,5001 to 10000 Employees,1982,Company - Public,Video Games,Media,$2 to $5 billion (USD)
Software Engineer,POSTALONG TECHNOLOGY INC,Richmond,CA$48 Per Hour(Employer est.),-1,0,,,,,,
Software Engineer 2,"Microsoft
4.4",Vancouver,CA$96K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
DevOps - CICD Engineer,SimplyAsk,Burnaby,CA$60K - CA$100K (Employer est.),-1,0,,,,,,
Presentation Software Engineer - FIFA,"Electronic Arts
4.1",Vancouver,CA$92K - CA$125K (Glassdoor est.),"4.1
★★★★★",950,5001 to 10000 Employees,1982,Company - Public,Video Games,Media,$2 to $5 billion (USD)
"Software Engineer All Levels, Front-end (Fleet)","Rivian Automotive
4.3",Vancouver,CA$107K - CA$124K (Glassdoor est.),"4.3
★★★★★",218,1001 to 5000 Employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
"Software Development Engineer, Payments Engineering Team","Amazon.com.ca, Inc.
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Software Engineer, New Service, EC2 Networking","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"developer, software","Ark Innovation Technology Inc
3.7",Vancouver,CA$42 Per Hour(Employer est.),"3.7
★★★★★",3105,10000+ Employees,1987,Company - Private,Telecommunications Services,Telecommunications,$10+ billion (USD)
Software Engineer / Full Stack Developer,MPM Engineering,Surrey,CA$53K - CA$89K (Glassdoor est.),-1,0,Unknown,,Company - Private,,,Unknown / Non-Applicable
Software Engineer,"Animal Logic
4.6",Vancouver,CA$99K - CA$130K (Employer est.),"4.6
★★★★★",38,501 to 1000 Employees,,Company - Private,Motion Picture Production & Distribution,Media,$100 to $500 million (USD)
Senior Software Engineer - DevOps,"Calabrio
3.6",Vancouver,CA$73K - CA$121K (Glassdoor est.),"3.6
★★★★★",68,201 to 500 Employees,,Company - Private,Consulting,Business Services,$100 to $500 million (USD)
"Senior Software Engineer, Tools and Infrastructure (PHP)","Hush Communications Canada Inc.
4.8",Vancouver,CA$100K - CA$120K (Employer est.),"4.8
★★★★★",3,1 to 50 Employees,1999,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
Backend Developer - Java,Avalon CX,Vancouver,CA$72K - CA$98K (Employer est.),-1,0,,,,,,
Senior .Net Engineer - Remote (Burnaby) - Full-Time,"CorGTA Inc.
5.0",Burnaby,CA$115K - CA$130K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
DevOps Engineer,Virtus Groups,Vancouver,CA$60K - CA$85K (Employer est.),-1,0,1 to 50 Employees,,Unknown,,,Unknown / Non-Applicable
"Software Engineer, New Service, EC2 Networking","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Associate Software Engineer, Scotia Digital (Remote Vancouver Hub)","Scotiabank
3.9",Vancouver,CA$67K - CA$109K (Glassdoor est.),"3.9
★★★★★",2211,10000+ Employees,1832,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Software Engineering: Full Time Opportunities Microsoft Leap,"Microsoft
4.4",Vancouver,CA$95K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Software Engineer,POSTALONG TECHNOLOGY INC,Richmond,CA$48 Per Hour(Employer est.),-1,0,,,,,,
Software Engineer 2,"Microsoft
4.4",Vancouver,CA$96K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
DevOps - CICD Engineer,SimplyAsk,Burnaby,CA$60K - CA$100K (Employer est.),-1,0,,,,,,
"Software Engineer All Levels, Front-end (Fleet)","Rivian Automotive
4.3",Vancouver,CA$107K - CA$124K (Glassdoor est.),"4.3
★★★★★",218,1001 to 5000 Employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
"Software Development Engineer, Payments Engineering Team","Amazon.com.ca, Inc.
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Software Engineer, Full Stack (Services Platform)","Rivian Automotive
4.3",Vancouver,CA$90K - CA$107K (Glassdoor est.),"4.3
★★★★★",218,1001 to 5000 Employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
Software Engineer / Full Stack Developer,MPM Engineering,Surrey,CA$53K - CA$89K (Glassdoor est.),-1,0,Unknown,,Company - Private,,,Unknown / Non-Applicable
"developer, software","Ark Innovation Technology Inc
3.7",Vancouver,CA$42 Per Hour(Employer est.),"3.7
★★★★★",3105,10000+ Employees,1987,Company - Private,Telecommunications Services,Telecommunications,$10+ billion (USD)
Software Developer_Powertech,BC Hydro,Surrey,CA$82K - CA$195K (Glassdoor est.),"3.8
★★★★★",74,1001 to 5000 Employees,1961,Government,Energy,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD)
Senior .Net Engineer - Remote (Burnaby) - Full-Time,"CorGTA Inc.
5.0",Burnaby,CA$115K - CA$130K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
"Software Engineer, New Service, EC2 Networking","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.8
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Associate Software Engineer, Scotia Digital (Remote Vancouver Hub)","Scotiabank
3.9",Vancouver,CA$67K - CA$109K (Glassdoor est.),"3.9
★★★★★",2211,10000+ Employees,1832,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Software Engineering: Full Time Opportunities Microsoft Leap,"Microsoft
4.4",Vancouver,CA$95K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Software Engineer,POSTALONG TECHNOLOGY INC,Richmond,CA$48 Per Hour(Employer est.),-1,0,,,,,,
DevOps - CICD Engineer,SimplyAsk,Burnaby,CA$60K - CA$100K (Employer est.),-1,0,,,,,,
"Software Engineer All Levels, Front-end (Fleet)","Rivian Automotive
4.3",Vancouver,CA$107K - CA$124K (Glassdoor est.),"4.3
★★★★★",218,1001 to 5000 Employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable
"Software Development Engineer, Payments Engineering Team","Amazon.com.ca, Inc.
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.8
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Software Engineer / Full Stack Developer,MPM Engineering,Surrey,CA$53K - CA$89K (Glassdoor est.),-1,0,Unknown,,Company - Private,,,Unknown / Non-Applicable
Software Engineer - C#/.Net,"Canalyst
3.3",Vancouver,CA$72K - CA$100K (Glassdoor est.),"3.3
★★★★★",8,51 to 200 Employees,,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Software Development Engineer - 2021 (Canada),"Amazon Web Services Canada, In
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Software Engineer 1,"WELL Health Technologies Corp
2.8",Vancouver,CA$80K - CA$119K (Glassdoor est.),"2.8
★★★★★",0,Unknown,,Company - Private,,,Unknown / Non-Applicable
"Software Development Engineer, Amazon Delivery Experience Team","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
DevOps Engineer,Virtus Groups,Vancouver,CA$60K - CA$85K (Employer est.),-1,0,1 to 50 Employees,,Unknown,,,Unknown / Non-Applicable
"Software Engineer, New Service, EC2 Networking","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Associate Software Engineer, Scotia Digital (Remote Vancouver Hub)","Scotiabank
3.9",Vancouver,CA$67K - CA$109K (Glassdoor est.),"3.9
★★★★★",2211,10000+ Employees,1832,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Software Engineer,POSTALONG TECHNOLOGY INC,Richmond,CA$48 Per Hour(Employer est.),-1,0,,,,,,
Software Engineering: Full Time Opportunities Microsoft Leap,"Microsoft
4.4",Vancouver,CA$95K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
"Software Development Engineer, Payments Engineering Team","Amazon.com.ca, Inc.
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
DevOps - CICD Engineer,SimplyAsk,Burnaby,CA$60K - CA$100K (Employer est.),-1,0,,,,,,
Software Engineer - C#/.Net,"Canalyst
3.3",Vancouver,CA$72K - CA$100K (Glassdoor est.),"3.3
★★★★★",8,51 to 200 Employees,,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Associate Software Engineer,"Broadridge
3.7",Vancouver,CA$77K - CA$86K (Glassdoor est.),"3.7
★★★★★",390,10000+ Employees,2007,Company - Public,Financial Transaction Processing,Finance,$5 to $10 billion (USD)
Senior Software Engineer,"Sierra Wireless
3.4",Richmond,CA$78K - CA$101K (Glassdoor est.),"3.4
★★★★★",22,1001 to 5000 Employees,1993,Company - Public,Telecommunications Manufacturing,Telecommunications,$500 million to $1 billion (USD)
Sr Software Engineer,"ServiceNow
4.4",Vancouver,CA$127K - CA$134K (Glassdoor est.),"4.4
★★★★★",755,10000+ Employees,2004,Company - Public,Enterprise Software & Network Solutions,Information Technology,$2 to $5 billion (USD)
Gameplay Software Engineer - FIFA,"Electronic Arts
4.1",Vancouver,CA$92K - CA$125K (Glassdoor est.),"4.1
★★★★★",950,5001 to 10000 Employees,1982,Company - Public,Video Games,Media,$2 to $5 billion (USD)
Software Engineer (Unity),"Navigator Games
3.3",Vancouver,CA$80K - CA$90K (Employer est.),"3.3
★★★★★",0,1 to 50 Employees,,Unknown,,,Unknown / Non-Applicable
Senior Software Engineer - DevOps,"Calabrio
3.6",Vancouver,CA$73K - CA$121K (Glassdoor est.),"3.6
★★★★★",68,201 to 500 Employees,,Company - Private,Consulting,Business Services,$100 to $500 million (USD)
"Software Engineer, New Service, EC2 Networking","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Associate Software Engineer, Scotia Digital (Remote Vancouver Hub)","Scotiabank
3.9",Vancouver,CA$67K - CA$109K (Glassdoor est.),"3.9
★★★★★",2211,10000+ Employees,1832,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
"Software Development Engineer, Payments Engineering Team","Amazon.com.ca, Inc.
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Software Engineer,POSTALONG TECHNOLOGY INC,Richmond,CA$48 Per Hour(Employer est.),-1,0,,,,,,
Software Engineering: Full Time Opportunities Microsoft Leap,"Microsoft
4.4",Vancouver,CA$95K - CA$115K (Glassdoor est.),"4.4
★★★★★",6744,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
"Software Development Engineer, Amazon Delivery Experience Team","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Associate Software Engineer,"Broadridge
3.7",Vancouver,CA$77K - CA$86K (Glassdoor est.),"3.7
★★★★★",390,10000+ Employees,2007,Company - Public,Financial Transaction Processing,Finance,$5 to $10 billion (USD)
Sr Software Engineer,"ServiceNow
4.4",Vancouver,CA$127K - CA$134K (Glassdoor est.),"4.4
★★★★★",755,10000+ Employees,2004,Company - Public,Enterprise Software & Network Solutions,Information Technology,$2 to $5 billion (USD)
DevOps - CICD Engineer,SimplyAsk,Burnaby,CA$60K - CA$100K (Employer est.),-1,0,,,,,,
Senior Software Engineer - DevOps,"Calabrio
3.6",Vancouver,CA$73K - CA$121K (Glassdoor est.),"3.6
★★★★★",68,201 to 500 Employees,,Company - Private,Consulting,Business Services,$100 to $500 million (USD)
Software Engineer (Unity),"Navigator Games
3.3",Vancouver,CA$80K - CA$90K (Employer est.),"3.3
★★★★★",0,1 to 50 Employees,,Unknown,,,Unknown / Non-Applicable
Gameplay Software Engineer - FIFA,"Electronic Arts
4.1",Vancouver,CA$92K - CA$125K (Glassdoor est.),"4.1
★★★★★",950,5001 to 10000 Employees,1982,Company - Public,Video Games,Media,$2 to $5 billion (USD)
Senior Software Engineer,"Sierra Wireless
3.4",Richmond,CA$78K - CA$101K (Glassdoor est.),"3.4
★★★★★",22,1001 to 5000 Employees,1993,Company - Public,Telecommunications Manufacturing,Telecommunications,$500 million to $1 billion (USD)
Software Engineer / Full Stack Developer,MPM Engineering,Surrey,CA$53K - CA$89K (Glassdoor est.),-1,0,Unknown,,Company - Private,,,Unknown / Non-Applicable
Software Development Engineer,"Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$130K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Software Engineer,"Vizzion Enterprises, Inc.
4.0",North Vancouver,CA$59K - CA$64K (Glassdoor est.),"4.0
★★★★★",7,1 to 50 Employees,2000,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
"Software Engineer, New Service, EC2 Networking","Amazon Dev Centre Canada ULC
3.7",Vancouver,CA$100K - CA$135K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Associate Software Engineer, Scotia Digital (Remote Vancouver Hub)","Scotiabank
3.9",Vancouver,CA$67K - CA$109K (Glassdoor est.),"3.9
★★★★★",2211,10000+ Employees,1832,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Software Engineer (Unity),"Navigator Games
3.3",Vancouver,CA$80K - CA$90K (Employer est.),"3.3
★★★★★",0,1 to 50 Employees,,Unknown,,,Unknown / Non-Applicable
